2019-09-07 14:26:38	1	123896548	200002	90	1800
2019-09-07 17:18:56	1	123456789	200005	2	1000
2019-09-07 17:19:08	1	123456789	200005	3	1010
2019-09-07 17:19:23	1	123456789	200005	3	1020
2019-09-07 17:19:39	1	123456789	200005	5	1030
2019-09-07 17:20:05	1	123456789	200005	6	1040
2019-09-07 17:20:56	1	123456789	200005	8	1050
2019-09-07 17:21:37	1	123456789	200005	10	1051
2019-09-07 17:21:46	1	123456789	200005	10	1060
2019-09-07 17:24:14	1	123456789	200006	2	1000
2019-09-07 17:26:55	1	123456789	200007	2	1000
2019-09-07 17:27:08	1	123456789	200007	3	1010
2019-09-07 17:27:29	1	123456789	200007	3	1020
2019-09-07 17:27:44	1	123456789	200007	5	1030
2019-09-07 17:28:14	1	123456789	200007	6	1040
2019-09-07 17:30:54	1	123456789	200007	8	1050
2019-09-07 17:31:36	1	123456789	200007	10	1051
2019-09-07 17:31:47	1	123456789	200007	10	1060
2019-09-07 17:31:54	1	123456789	200007	11	1061
2019-09-07 17:32:01	1	123456789	200007	11	1070
2019-09-07 17:32:10	1	123456789	200007	12	1071
2019-09-07 17:32:12	1	123456789	200007	12	1080
2019-09-07 17:33:02	1	123456789	200007	13	1090
2019-09-07 17:33:37	1	123456789	200007	15	1100
2019-09-07 17:34:00	1	123456789	200007	17	1110
2019-09-07 17:35:28	1	123456789	200007	19	1120
2019-09-07 17:36:01	1	123456789	200007	21	1130
2019-09-07 17:36:11	1	123456789	200007	22	1140
2019-09-07 17:37:19	1	123456789	200007	31	1150
2019-09-07 17:37:43	1	123456789	200007	32	1151
2019-09-07 17:38:22	1	123456789	200007	34	1160
2019-09-07 17:39:43	1	123456789	200007	36	1170
2019-09-07 17:39:46	1	123456789	200007	36	1180
2019-09-07 17:40:07	1	123456789	200007	37	1181
2019-09-07 17:40:16	1	123456789	200007	37	1190
2019-09-07 17:40:57	1	123456789	200007	39	1200
2019-09-07 17:41:51	1	123456789	200007	41	1210
2019-09-07 17:43:20	1	123456789	200007	43	1220
2019-09-07 17:44:54	1	123456789	200007	45	1230
2019-09-07 17:45:08	1	123456789	200007	45	1240
2019-09-07 17:45:21	1	123456789	200007	46	1250
2019-09-07 17:45:36	1	123456789	200007	46	1260
2019-09-07 17:48:02	1	123456789	200007	52	1261
2019-09-07 17:48:07	1	123456789	200007	53	1262
2019-09-07 17:49:17	1	123456789	200007	54	1270
2019-09-07 17:50:46	1	123456789	200007	56	1280
2019-09-07 17:50:51	1	123456789	200007	57	1290
2019-09-07 17:53:04	1	123456789	200007	60	1291
2019-09-07 17:53:09	1	123456789	200007	62	1292
2019-09-07 17:53:13	1	123456789	200007	62	1293
2019-09-07 17:53:16	1	123456789	200007	62	1300
2019-09-07 17:53:26	1	123456789	200007	63	1310
2019-09-07 17:53:44	1	123456789	200007	63	1311
2019-09-07 17:53:51	1	123456789	200007	63	1320
2019-09-07 17:54:02	1	123456789	200007	63	1321
2019-09-07 17:54:05	1	123456789	200007	64	1322
2019-09-07 17:54:13	1	123456789	200007	64	1330
2019-09-07 17:54:25	1	123456789	200007	64	1331
2019-09-07 17:54:33	1	123456789	200007	65	1340
2019-09-07 17:55:46	1	123456789	200007	66	1350
2019-09-07 17:56:05	1	123456789	200007	68	1351
2019-09-07 17:57:29	1	123456789	200007	70	1352
2019-09-07 17:59:05	1	123456789	200007	70	1360
2019-09-07 17:59:10	1	123456789	200007	71	1361
2019-09-07 17:59:21	1	123456789	200007	71	1370
2019-09-07 17:59:25	1	123456789	200007	72	1380
2019-09-07 17:59:27	1	123456789	200007	72	1381
2019-09-07 17:59:48	1	123456789	200007	73	1390
2019-09-07 17:59:54	1	123456789	200007	74	1400
2019-09-07 17:59:56	1	123456789	200007	75	1401
2019-09-07 18:00:08	1	123456789	200007	76	1402
2019-09-07 18:00:43	1	123456789	200007	76	1410
2019-09-07 18:00:45	1	123456789	200007	78	1411
2019-09-07 18:02:28	1	123456789	200007	80	1420
